"Discount","Customer ID","Ship Mode","Customer Segment","Product Category","Product Name","Region","Order Date","Ship Date","Order ID","Profit","Quantity ordered new","Sales"
0.06,"1254","3","3","2","Carina Double Wide Media Storage Towers in Natural & Black","1",42075,42076,"89983",-218.77,2,172.79
0.06,"1254","3","3","2","Advantus Map Pennant Flags and Round Head Tacks","1",42087,42088,"89984",-9.68,5,19.66
0.01,"1257","1","3","3","Hewlett-Packard Deskjet 5550 Color Inkjet Printer","4",42146,42147,"86535",-164.3952,5,604.35
0.04,"1257","3","3","2","Letter Slitter","4",42118,42118,"86536",-8.208,1,3.13
0.03,"1259","2","3","2","Colored Envelopes","3",42114,42114,"86534",-381.8412,9,38.65
0.02,"1261","3","3","3","Keytronic French Keyboard","4",42131,42134,"89730",43.538,5,378.23
0.05,"1265","3","3","2","Xerox 1928","1",42166,42167,"89729",-11.376,1,7.15
0.01,"1267","3","2","3","Sharp EL500L Fraction Calculator","3",42045,42046,"89514",411.5172,2,29.85
0.08,"1267","3","2","1","SAFCO Folding Chair Trolley","3",42136,42137,"89515",-379.344,3,366.44
0.04,"1267","3","2","3","Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack","3",42136,42138,"89515",-381.8412,11,69.75
0.07,"1271","3","2","3","StarTAC 3000","4",42103,42104,"88410",411.5172,8,852.53
0.1,"1271","3","2","1","Hand-Finished Solid Wood Document Frame","4",42125,42130,"88411",151.5654,7,219.66
0.07,"1279","3","2","2","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","1",42064,42065,"90114",54.9015,2,81.9
0,"1279","1","2","3","Okidata ML390 Turbo Dot Matrix Printers","1",42068,42068,"90115",411.5172,5,1913.84
0.07,"1280","3","2","2","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","4",42064,42065,"19042",54.9015,8,327.61
0.1,"1281","3","4","1","Safco Contoured Stacking Chairs","1",42028,42030,"89112",411.5172,8,1774.5
0.03,"1281","2","4","3","Canon PC-428 Personal Copier","1",42028,42030,"89112",411.5172,5,1054.69
0.1,"1282","3","4","1","Safco Contoured Stacking Chairs","2",42028,42030,"29319",411.5172,30,1913.84
0.03,"1282","2","4","3","Canon PC-428 Personal Copier","2",42028,42030,"29319",393.42,21,1913.84
0.04,"1298","3","3","3","Canon MP41DH Printing Calculator","1",42047,42050,"90662",411.5172,6,878.34
0.04,"1298","3","3","2","Fellowes High-Stak® Drawer Files","1",42047,42049,"90662",320.1,4,676.57
0.03,"1303","3","1","3","80 Minute CD-R Spindle, 100/Pack - Staples","4",42054,42056,"87003",317.0895,12,459.55
0.01,"1303","3","1","3","3390","4",42054,42061,"87005",250.36272,9,536.9
0.08,"1304","3","1","2","Avery 507","4",42117,42118,"87004",6.0306,3,8.74
0.04,"1305","3","1","1","Deflect-o Glass Clear Studded Chair Mats","4",42052,42054,"87002",125.8077,3,182.33
0.04,"1307","3","4","3","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","4",42185,42192,"91451",44.892,16,131.26
0.04,"1314","3","3","2","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","4",42093,42095,"22755",3.451,45,240.6
0.06,"1314","3","3","3","Accessory6","4",42093,42095,"22755",-275.253,5,236.88
0.05,"1314","3","3","2","Carina Double Wide Media Storage Towers in Natural & Black","4",42009,42013,"27013",-381.8412,34,1913.84
0.05,"1314","3","3","2","Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units","4",42009,42009,"27013",-274.95,31,1913.84
0,"1315","3","3","2","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","4",42093,42094,"87602",-95.0475,9,48.3
0.04,"1316","3","3","2","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","4",42093,42095,"87602",3.451,11,58.81
0.06,"1316","3","3","3","Accessory6","4",42093,42095,"87602",-275.253,1,47.38
0.05,"1316","3","3","2","Carina Double Wide Media Storage Towers in Natural & Black","4",42009,42013,"87603",-381.8412,8,637.76
0.05,"1316","3","3","2","Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units","4",42009,42009,"87603",-274.95,8,1913.84
0.02,"1338","3","3","3","Accessory24","1",42045,42045,"91244",411.5172,16,761.16
0,"1340","2","3","2","Avery Flip-Chart Easel Binder, Black","2",42045,42052,"21636",-52.647,29,682.68
0.07,"1340","3","3","2","Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H","2",42045,42050,"21636",-24.44,11,73.44
0.02,"1340","3","3","3","Accessory24","2",42045,42045,"21636",366.507,63,1913.84
0.07,"1340","3","3","2","Fluorescent Highlighters by Dixon","2",42161,42164,"24455",27.38,76,282.85
0.07,"1341","3","3","2","Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H","2",42045,42050,"91244",-12.7088,3,20.03
0,"1341","3","3","3","IBM 80 Minute CD-R Spindle, 50/Pack","2",42161,42163,"91245",-5.295,4,84.56
0.07,"1341","3","3","2","Fluorescent Highlighters by Dixon","2",42161,42164,"91245",41.07,19,70.71
0.1,"1347","3","3","2","Staples Metal Binder Clips","3",42124,42130,"89686",-94.4909,21,51.86
0,"1350","2","3","1","Advantus Panel Wall Certificate Holder - 8.5x11","3",42111,42112,"88233",-172.298,4,56.24
0.1,"1351","2","3","3","LX 677","3",42031,42033,"88232",411.5172,7,627.78
0.05,"1352","3","3","1","Executive Impressions 12"" Wall Clock","2",42124,42125,"88234",46.0368,16,283.44
0.1,"1354","3","1","2","Avery 491","1",42046,42046,"91209",-1.0712,2,8.3
0.04,"1354","3","1","2","Avery White Multi-Purpose Labels","1",42046,42048,"91209",4.4104,2,10.04
0.03,"1357","3","3","3","Timeport L7089","1",42158,42160,"88184",411.5172,9,981.65
0.07,"1357","1","3","3","Epson C62 Color Inkjet Printer","1",42183,42185,"88185",411.5172,15,1748.69
0.03,"1360","3","1","1","Nu-Dell Leatherette Frames","1",42030,42031,"89595",82.3101,8,119.29
0.01,"1361","3","1","2","Avery 498","1",42030,42032,"89595",1.2236,1,3.08
0.01,"1361","2","1","2","Xerox 1894","1",42045,42046,"89596",-15.6312,9,69.46
0.03,"1361","3","1","3","Accessory20","1",42045,42047,"89596",411.5172,16,1145.72
0.05,"1363","3","1","2","Mead 1st Gear 2"" Zipper Binder, Asst. Colors","3",42039,42041,"89993",5.466,2,26.37
0.06,"1363","3","1","2","Advantus Push Pins, Aluminum Head","3",42039,42041,"89993",-149.1182,9,53.44
0.1,"1364","3","3","2","Xerox 1947","2",42080,42080,"89994",-90.26,10,57.34
0.03,"1367","3","1","3","Keytronic French Keyboard","1",42011,42014,"90513",-326.2316,1,79.02
0.09,"1368","3","1","2","Presstex Flexible Ring Binders","1",42086,42088,"90514",16.898,6,25.45
0.07,"1369","2","1","2","Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box","1",42086,42088,"90514",20.14,11,110.72
0.06,"1374","3","3","2","Acco Smartsocket® Color-Coded Six-Outlet AC Adapter Model Surge Protectors","4",42162,42163,"88212",-21.232,1,46.94
0.05,"1380","3","3","2","Avery 498","2",42182,42188,"88213",18.0642,9,26.18
0.03,"1383","3","1","1","Eldon Pizzaz™ Desk Accessories","4",42125,42126,"89406",-93.25,12,28.66
0.07,"1384","3","1","2","X-Rack™ File for Hanging Folders","3",42185,42187,"89407",-163.03,11,123.18
0.02,"1384","3","1","2","Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge","3",42162,42169,"89408",23.6159999999999,21,1533.59
0.06,"1389","3","2","1","Eldon Regeneration Recycled Desk Accessories, Smoke","4",42029,42030,"88726",-11.0732,1,2.77
0.08,"1389","2","4","2","Staples Metal Binder Clips","4",42137,42139,"88728",21.7695,12,31.55
0.09,"1389","3","1","2","Avery 494","4",42158,42160,"88729",29.3802,17,42.58
0.1,"1390","3","2","2","Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper","4",42140,42140,"88731",100.2984,19,145.36
0.03,"1390","3","2","3","T18","4",42140,42142,"88731",411.5172,38,1913.84
0,"1391","2","1","2","Newell 340","4",42118,42118,"88727",-0.109999999999999,1,7.96
0.07,"1391","3","4","2","Recycled Eldon Regeneration Jumbo File","4",42127,42134,"88730",15.236,33,389.59
0,"1402","3","2","2","Avery Printable Repositionable Plastic Tabs","1",42019,42019,"37729",-42.8536,48,447.89
0.04,"1402","3","3","3","Fellowes 17-key keypad for PS/2 interface","1",42025,42026,"43079",-20.79,48,1420.84
0,"1405","3","2","2","Avery Printable Repositionable Plastic Tabs","1",42019,42019,"86144",-33.21154,12,111.97
0.04,"1405","3","3","3","Fellowes 17-key keypad for PS/2 interface","1",42025,42026,"86145",-20.79,12,355.21
0,"1410","3","2","3","g520","4",42101,42102,"87086",369.9987,9,536.23
0.08,"1412","3","2","2","Avery Hi-Liter® Fluorescent Desk Style Markers","4",42037,42039,"87087",20.4536,12,38.81
0,"1413","3","2","3","g520","2",42101,42102,"10277",411.5172,36,1913.84
0.02,"1413","2","2","3","Maxell DVD-RAM Discs","2",42037,42039,"45539",69.61,27,484.56
0.02,"1416","1","4","1","Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","1",42130,42131,"90538",-381.8412,1,471.21
0.04,"1416","3","4","2","Bionaire Personal Warm Mist Humidifier/Vaporizer","1",42180,42182,"90540",87.12,4,182.61
0.07,"1418","3","4","2","*Staples* Highlighting Markers","1",42005,42007,"90539",25.2402,8,36.58
0.01,"1419","1","4","1","Bevis 36 x 72 Conference Tables","1",42180,42181,"90540",-94.674645,18,1913.84
0.05,"1424","1","3","1","Global Leather Executive Chair","4",42016,42018,"89448",411.5172,3,1020.08
0,"1424","3","3","2","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","4",42016,42020,"89448",44.988,7,65.2
0.02,"1424","3","3","2","Brites Rubber Bands, 1 1/2 oz. Box","4",42016,42020,"89448",-20.7328,11,22.59
0.05,"1424","3","3","2","Fellowes Twister Kit, Gray/Clear, 3/pkg","4",42175,42177,"89449",-164.3948,15,121.36
0.04,"1425","1","4","3","Lexmark 4227 Plus Dot Matrix Printer","4",42005,42010,"89450",-381.8412,1,1913.84
0.09,"1427","3","3","3","i2000","1",42040,42044,"90905",411.5172,18,1824.33
0.05,"1432","3","2","2","Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box","1",42068,42069,"86826",74.2785,11,107.65
0.07,"1432","3","2","2","Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""","1",42175,42182,"86827",52.92,16,165.21
0.02,"1433","2","2","2","Newell 337","1",42068,42069,"86826",-66.35,7,25.15
0.07,"1433","1","2","1","Global Leather and Oak Executive Chair, Black","1",42143,42145,"86828",411.5172,14,1913.84
0.01,"1433","1","2","2","Tennsco Lockers, Sand","1",42143,42143,"86828",232.642,28,631.37
0.01,"1438","3","2","2","Carina 42""Hx23 3/4""W Media Storage Unit","2",42026,42028,"90120",-381.8412,3,267.83
0.05,"1439","3","2","2","Xerox 1894","2",42122,42123,"90121",-29.07,3,21.46
0.04,"1442","3","2","2","Kensington 7 Outlet MasterPiece Power Center","1",42180,42182,"89076",411.5172,15,1913.84
0.02,"1442","2","2","2","GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""","1",42034,42038,"89077",-76.9925,7,123.03
0.09,"1442","2","2","1","Howard Miller 13"" Diameter Goldtone Round Wall Clock","1",42034,42034,"89077",297.9696,10,431.84
0.1,"1450","2","1","1","Lifetime Advantage™ Folding Chairs, 4/Carton","4",42148,42149,"86735",411.5172,12,1913.84
0.05,"1459","3","1","3","Accessory34","3",42099,42101,"86734",36.216,4,291.64
0.05,"1461","3","1","2","GBC Binding covers","1",42157,42159,"86397",134.16825,19,252.36
0,"1466","3","4","3","5180","1",42166,42168,"91115",253.3032,10,575.07
0.04,"1466","1","4","1","O'Sullivan Elevations Bookcase, Cherry Finish","1",42167,42167,"91116",-381.8412,14,1781.66
0.04,"1469","3","4","1","Eldon Antistatic Chair Mats for Low to Medium Pile Carpets","4",42167,42171,"91116",411.5172,9,940.64
0.07,"1469","1","4","1","Hon iLevel™ Computer Training Table","4",42167,42169,"91116",-381.8412,18,439.27
0.03,"1471","3","3","2","GBC DocuBind 200 Manual Binding Machine","2",42084,42085,"87077",411.5172,10,1913.84
0.02,"1472","2","3","3","Logitech Internet Navigator Keyboard","2",42185,42186,"87078",-44.624,17,552.89
0.05,"1472","3","3","2","Fellowes Mighty 8 Compact Surge Protector","2",42149,42150,"87079",309.254,30,621.56
0.04,"1473","2","3","3","Memorex Slim 80 Minute CD-R, 10/Pack","2",42025,42026,"87076",61.2927,9,88.83
0.07,"1481","3","2","2","Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""","4",42090,42091,"53953",91.73,36,307.65
0.07,"1482","3","2","2","Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""","1",42090,42091,"91362",53.0679,9,76.91
0.05,"1482","3","2","1","Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak","1",42063,42063,"91363",-14.6432,15,151.34
0.06,"1484","3","3","3","US Robotics 56K V.92 External Faxmodem","1",42074,42077,"91235",-127.56,3,290.24
0,"1484","3","3","2","Fellowes Staxonsteel® Drawer Files","1",42074,42075,"91235",282.18,5,971.4
0.08,"1484","2","3","3","Accessory39","1",42074,42074,"91235",-96.338,11,193.51
0.04,"1485","3","3","2","Ibico Covers for Plastic or Wire Binding Elements","1",42055,42058,"91236",-23.35788,14,157.81
0.02,"1485","3","3","2","Hanging Personal Folder File","1",42055,42056,"91236",-18.2416,1,19.44
0.05,"1485","1","3","2","Tennsco Double-Tier Lockers","1",42055,42057,"91236",411.5172,21,1913.84
0.04,"1492","1","2","3","Epson C82 Color Inkjet Printer","1",42171,42173,"88004",411.5172,6,739.07
0.06,"1494","3","2","1","Westinghouse Clip-On Gooseneck Lamps","2",42074,42076,"85880",-255.65,18,157.64
0.09,"1494","2","2","2","Xerox 1996","2",42074,42076,"85880",-76.54,6,42.16
0.09,"1497","3","2","1","Eldon® 200 Class™ Desk Accessories, Burgundy","2",42074,42075,"85880",-10.09,2,14.08
0.03,"1497","3","2","2","Eldon® Gobal File Keepers","2",42074,42076,"85880",-92.87,17,256.73
0.05,"1499","3","3","2","Peel & Stick Add-On Corner Pockets","3",42039,42040,"90731",-298.886,8,18.59
0.03,"1499","3","3","2","Xerox 21","3",42039,42040,"90731",-145.852,9,58.83
0.08,"1499","1","3","1","BPI Conference Tables","3",42039,42040,"90731",-27.951,11,1557.66
0.08,"1502","3","4","2","Avery 487","3",42131,42134,"89193",-3.6547,38,129.43
0.08,"1502","2","4","2","Quartet Omega® Colored Chalk, 12/Pack","3",42184,42188,"89194",411.5172,11,61.39
0,"1502","3","4","3","StarTAC 8000","3",42184,42187,"89194",186.558,13,1913.84
0,"1505","3","4","3","Accessory4","1",42168,42173,"86181",-138.0368,6,464.86
0.09,"1511","3","2","2","Avery Legal 4-Ring Binder","1",42177,42179,"90303",199.1823,14,288.67
0.06,"1519","3","1","2","Xerox 1888","2",42169,42169,"89957",411.5172,19,1030.51
0.1,"1522","1","1","1","Global High-Back Leather Tilter, Burgundy","1",42169,42170,"89957",-381.8412,17,1913.84
0.04,"1526","3","3","2","Xerox 188","3",42045,42046,"86812",-189.224,10,115.53
0.03,"1527","2","4","2","Boston School Pro Electric Pencil Sharpener, 1670","3",42013,42015,"86813",0.509999999999999,5,162.39
0.03,"1527","3","3","3","8860","3",42093,42103,"86814",-52.248,23,1316.03
0.09,"1527","3","3","3","Microsoft Natural Multimedia Keyboard","3",42145,42152,"86815",70.176,28,1395.41
0.01,"1528","3","4","2","GBC DocuBind 300 Electric Binding Machine","3",42013,42015,"86813",-161.924,9,1913.84
0.07,"1531","3","1","2","Avery 508","3",42021,42022,"88852",-157.696,6,28.22
0.02,"1533","3","2","3","Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack","1",42041,42042,"91328",-56.446,14,74.01
0.07,"1533","3","2","2","Riverleaf Stik-Withit® Designer Note Cubes®","1",42041,42042,"91328",33.189,5,48.1
0,"1548","3","2","3","Canon Image Class D660 Copier","1",42178,42180,"88487",-367.165,18,1913.84
0.07,"1551","3","1","2","Portfile® Personal File Boxes","3",42180,42186,"87488",-243.544,18,300.67
0.01,"1552","1","4","1","Bretford CR4500 Series Slim Rectangular Table","3",42005,42008,"87486",-337.092,2,723.54
0.03,"1553","3","4","2","Staples Premium Bright 1-Part Blank Computer Paper","3",42085,42087,"87484",68.676,7,87.53
0.04,"1554","3","4","2","Staples Surge Protector 6 outlet","3",42142,42142,"87485",411.5172,15,172.22
0.03,"1554","1","1","1","Bevis 36 x 72 Conference Tables","3",42048,42049,"87487",-4.018,7,894.88
0.06,"1556","3","1","2","Avery 482","3",42156,42158,"87425",-2.0097,6,16.67
0.08,"1556","3","1","2","Xerox 1964","3",42156,42158,"87425",-381.8412,9,195.16
0.09,"1557","3","1","2","Euro Pro Shark Stick Mini Vacuum","3",42088,42096,"87426",-381.8412,15,879.62
0.05,"1557","3","1","3","Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS","3",42088,42090,"87426",219.4734,12,361.19
0.1,"1559","1","1","1","Hon GuestStacker Chair","3",42109,42111,"87424",-381.8412,5,1088.26
0.02,"1561","3","2","2","Staples 1 Part Blank Computer Paper","1",42064,42065,"88093",-155.21,9,105.75
0.05,"1561","3","2","1","Advantus Panel Wall Certificate Holder - 8.5x11","1",42107,42108,"88094",-6.642,5,63.93
0.07,"1574","3","1","3","Fellowes Basic 104-Key Keyboard, Platinum","3",42044,42045,"86966",27.234,19,391.4
0.1,"1580","3","2","2","Peel & Seel® Recycled Catalog Envelopes, Brown","2",42051,42055,"90934",-8.398,1,14.53
0.03,"1590","2","2","1","Eldon Expressions™ Desk Accessory, Wood Photo Frame, Mahogany","2",42098,42098,"86668",83.7936,7,144.03
0.02,"1593","3","2","2","Avery Durable Poly Binders","1",42098,42100,"86668",-77.82372,8,48.81
0.01,"1595","1","2","1","Global Troy™ Executive Leather Low-Back Tilter","2",42135,42136,"90796",411.5172,14,1913.84
0.08,"1595","3","2","1","DAX Solid Wood Frames","2",42135,42136,"90796",23.276,9,89.06
0.09,"1595","3","2","2","Newell 329","2",42135,42137,"90796",17.754,42,134.97
0.1,"1602","3","3","2","Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""","2",42104,42106,"89680",-3.9312,2,17.42
0.09,"1603","3","4","2","Stockwell Push Pins","2",42020,42022,"89679",2.4548,9,19.12
0.05,"1603","1","4","1","Bevis Round Conference Table Top, X-Base","2",42020,42022,"89679",-381.8412,1,186.64
0.05,"1606","3","3","2","Avery Reinforcements for Hole-Punch Pages","2",42011,42012,"87993",-14.35982,1,3.53
0.07,"1606","2","3","3","Canon PC1060 Personal Laser Copier","2",42011,42012,"87993",-381.8412,1,706.56
0.07,"1606","3","3","3","Polycom ViewStation™ ISDN Videoconferencing Unit","2",42011,42012,"87993",77.9835999999977,2,1913.84
0.01,"1607","3","3","2","GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack","2",42109,42109,"87994",-200.859,7,110.93
0.1,"1607","2","3","2","Acme® Preferred Stainless Steel Scissors","2",42041,42045,"87995",-33.2956,21,118.35
0.03,"1609","3","1","2","Peel & Stick Add-On Corner Pockets","4",42135,42136,"87824",-90.5855,7,17.31
0.03,"1609","3","1","2","Filing/Storage Totes and Swivel Casters","4",42135,42135,"87824",-36.9,2,23.56
0.06,"1614","3","1","3","TDK 4.7GB DVD-R Spindle, 15/Pack","2",42102,42106,"87823",341.1981,12,494.49
0.09,"1618","3","1","2","Martin-Yale Premier Letter Opener","1",42100,42100,"90248",-175.13,13,158.13
0.02,"1620","2","1","3","600 Series Non-Flip","2",42100,42101,"90248",3.96,4,163.01
0.06,"1623","3","4","2","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","1",42148,42150,"87611",1.6169,22,333.04
0.09,"1623","3","4","3","Keytronic Designer 104- Key Black Keyboard","1",42148,42150,"87611",65.3940000000001,12,472.44
0.05,"1623","3","4","2","Recycled Eldon Regeneration Jumbo File","1",42148,42149,"87611",1.336,1,18.73
0.08,"1625","1","3","3","Panasonic KX-P2130 Dot Matrix Printer","2",42090,42092,"90600",411.5172,12,1913.84
0.1,"1625","3","3","2","Xerox 1882","2",42090,42092,"90600",300.0465,8,434.85
0,"1625","3","3","2","Letter/Legal File Tote with Clear Snap-On Lid, Black Granite","2",42090,42091,"90600",-28.09,1,19.16
0,"1625","3","3","1","Hon 2111 Invitation™ Series Corner Table","2",42051,42053,"90601",-263.11192908,11,1913.84
0.06,"1627","3","2","2","Trav-L-File Heavy-Duty Shuttle II, Black","3",42152,42154,"90602",-38.808,17,710.16
0.08,"1632","2","3","1","6"" Cubicle Wall Clock, Black","3",42019,42020,"90530",15.984,6,48.25
0.02,"1632","3","3","2","BOSTON® Ranger® #55 Pencil Sharpener, Black","3",42109,42111,"90533",-88.158,9,243.24
