,country,serial,firmid,wfinal,phase,cor2_1,date_1,time_1,cor2_2,date_2,time_2,cor2_3,date_3,time_3,cor4,cor5,resp,cor7,cor7_oth,eg_cor8,jo_cor8,ma_cor8,cor9,cor10,cor11,cor12,cor13,cor14,cor15,cor16,fir1,fir1_1,fir2,fir3,fir4,fir5,fir6_a,fir6_b,fir7,fir8_1,fir8_2,eg_fir9,jo_fir9,ma_fir9,fir10,fir11_1,fir11_2,fir12,fir13,fir14,fir15,fir16,fir17,fir18,fir19,fir20,fir21_1,fir21_2,fir22,fir23,fir24,fir25,fir26,eg_fir27,jo_fir27,ma_fir27,eg_fir28,jo_fir28,ma_fir28,eg_fir29,jo_fir29,ma_fir29,eg_fir30,jo_fir30,ma_fir30,eg_fir31,jo_fir31,ma_fir31,eg_fir32,jo_fir32,ma_fir32,fir33,fir34,fir35,fir36,fir37,fir37_oth,fir38_1,fir38_2,fir38_3,fir38_4,eg_fir39,jo_fir39,ma_fir39,eg_fir39_1,jo_fir39_1,ma_fir39_1,fir40,fir41,eg_fir42,jo_fir42,ma_fir42,eg_fir42_1,jo_fir42_1,ma_fir42_1,fir44,fir45
278,Egypt,101960,81800101960,0.10134819,First phase 1st script,Did not answer,6/20/2022,1582-10-14 12:03:03,Did not answer,6/23/2022,1582-10-14 17:20:45,Complete,6/27/2022,1582-10-14 15:30:08,Yes,6 to 49,Owner,Retail or Wholesale or Services of Motor Vehicles,,Cairo,,,Urban,2010,No,No,No,Yes,No,,12,,3,0,5,1,Male,University,51% to 75%,DK,DK,600,,,10,DK,2013,Yes,20,No,,Yes,80,Yes,Yes,No,,,Yes,Important,0,0,0,2000000,,,,,,2000000,,,,,,DK,,,"1,000,000  to less than  5,000,000 EGP",,,Yes,30,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"200,000  to less than 1,000,000  EGP",,,101 or more,40,DK,,,"150,000 to less than200,000 EGP",,,Yes,Yes
279,Egypt,101992,81800101992,2.0217957,First phase 1st script,Complete,5/30/2022,1582-10-14 15:12:05,,,,,,,Yes,6 to 49,Owner,Basic Metals & Metal Products,,Cairo,,,Urban,2011,Yes,No,No,No,,,6,,0,2,0,1,Male,Secondary Technical/ (general or Azhar),51% to 75%,6,2020,120,,,3,,,No,,No,,No,17,Yes,Yes,No,6,2020,No,,7,0,,DK,,,"200,000  to less than 1,000,000  EGP",,,DK,,,"200,000  to less than 1,000,000  EGP",,,DK,,,"1,000,000  to less than  5,000,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"1,000,000  to less than  5,000,000 EGP",,,1 to 5,DK,DK,,,"200,000 to less than300,000 EGP",,,Yes,Yes
280,Egypt,101994,81800101994,0.20853911,First phase 1st script,Incomplete and call returned,6/7/2022,1582-10-14 13:03:23,Incomplete and call returned,6/9/2022,1582-10-14 12:03:54,Complete,6/11/2022,1582-10-14 17:43:58,Yes,6 to 49,Owner,Financial activities or real estate,,Cairo,,,Urban,2006,No,No,No,No,,No,15,,0,5,0,1,Male,University,more than 75%,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,300000,,,,,,101 or more,40,DK,,,"50,000 to less than100,000 EGP",,,Yes,Yes
281,Egypt,102012,81800102012,0.20853911,First phase 1st script,Incomplete and call returned,6/7/2022,1582-10-14 09:58:54,Complete,6/8/2022,1582-10-14 14:53:13,,,,Yes,6 to 49,General Manager,Financial activities or real estate,,Cairo,,,Urban,2008,No,Yes,Yes,No,,,12,,2,4,6,1,Male,University,51% to 75%,DK,2014,600,,,3,DK,2018,No,,Yes,40,No,50,Yes,No,digital tasks are outsourced,,,No,,2,2,25,120000,,,,,,130000,,,,,,200000,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,100000,,,,,,6 to 20,5,400000,,,,,,Yes,Yes
282,Egypt,102028,81800102028,0.08044238,First phase 1st script,Phone disconnected/ busy,5/29/2022,1582-10-14 16:03:54,Complete,6/1/2022,1582-10-14 15:03:55,,,,Yes,6 to 49,Other senior manager (HR/CFO),Industry of mechanics or electronics or Vehicles,,Kalyoubia,,,Urban,1998,No,No,No,No,,Yes,18,,0,0,15,3,Male,University,25% or less,DK,1998,145,,,DK,,,No,,No,,No,10,No,No,No,,,No,,0,0,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,Don't know,,,none,,DK,,,"50,000 to less than100,000 EGP",,,No,No
283,Egypt,102045,81800102045,2.0217957,First phase 1st script,Complete,5/29/2022,1582-10-14 14:22:38,,,,,,,Yes,Less than 6,Other senior manager (HR/CFO),Retail or Wholesale or Services of Motor Vehicles,,Cairo,,,Urban,2018,No,Yes,Yes,Yes,No,,5,,0,0,0,2,Male,University,51% to 75%,12,2021,141,,,1,12,2021,Yes,70,Yes,1,Yes,60,Yes,Yes,No,,,Yes,Very important,4,0,0,DK,,,"200,000  to less than 1,000,000  EGP",,,DK,,,"100,000  to less than  200,000  EGP",,,500000,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,80000,,,,,,6 to 20,80,70000,,,,,,No,No
284,Egypt,102062,81800102062,0.20853911,First phase 1st script,Complete,6/7/2022,1582-10-14 14:09:48,,,,,,,Yes,Less than 6,Owner,Accomodation and food services,,Giza,,,Rural,1996,No,No,No,Yes,No,,3,,0,0,0,1,Male,University,25% or less,DK,2013,DK,,,5,DK,DK,No,,Yes,5,Yes,0,Yes,Yes,No,,,Yes,Important,0,0,2,DK,,,Don't know,,,DK,,,"200,000  to less than 1,000,000  EGP",,,DK,,,"200,000  to less than 1,000,000  EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,400000,,,,,,101 or more,DK,120000,,,,,,No,No
285,Egypt,102075,81800102075,4.160148,First phase 1st script,Complete,5/29/2022,1582-10-14 15:21:06,,,,,,,Yes,6 to 49,Owner,Health,, Asyout,,,Urban,1997,Yes,No,Yes,Yes,Yes,,46,,32,0,0,1,Male,Above university level,more than 75%,DK,2004,1400,,,5,DK,2009,Yes,13,Yes,40,Yes,77,Yes,Yes,"Yes, one person",DK,2004,Yes,Very important,5,0,0,Refused,,,Refuse,,,DK,,,"100,000  to less than  200,000  EGP",,,DK,,,"200,000  to less than 1,000,000  EGP",,,NA,,Yes,75,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"200,000  to less than 1,000,000  EGP",,,21 to 100,10,DK,,,"100,000 to less than150,000 EGP",,,Yes,Yes
286,Egypt,102095,81800102095,2.0217957,First phase 1st script,Complete,5/31/2022,1582-10-14 09:54:42,,,,,,,Yes,Less than 6,General Manager,Retail or Wholesale or Services of Motor Vehicles,,Sharkia,,,Urban,2002,No,No,No,No,,No,4,,0,4,0,0,Male,University, 26% to 50%,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"100,000  to less than  200,000  EGP",,,2000000,,,,,,DK,,,"100,000  to less than  200,000  EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,500000,,,,,,101 or more,30,180000,,,,,,No,No
287,Egypt,102098,81800102098,0.10134819,First phase 1st script,Phone disconnected/ busy,6/6/2022,1582-10-14 17:47:10,Did not answer,6/7/2022,1582-10-14 16:53:07,Complete,6/8/2022,1582-10-14 11:44:53,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Suhag,,,Rural,2005,No,No,No,No,,No,2,,0,0,0,2,Male,Secondary Technical/ (general or Azhar),25% or less,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"100,000  to less than  200,000  EGP",,,DK,,,"100,000  to less than  200,000  EGP",,,DK,,,"200,000  to less than 1,000,000  EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,20000,,,,,,21 to 100,5,40000,,,,,,No,Yes
288,Egypt,102132,81800102132,0.08044238,First phase 1st script,Complete,5/29/2022,1582-10-14 16:27:23,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,, Alex,,,Urban,2013,No,No,Yes,No,,,3,,0,1,0,2,Male,Intermediate Institute/ Higher Institute,more than 75%,2,2021,245,,,25,4,2022,No,,Yes,15,Yes,100,Yes,Yes,No,,,No,,8,2,29,24000,,,,,,15000,,,,,,25000,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,10000,,,,,,101 or more,30,72000,,,,,,Yes,Yes
289,Egypt,102145,81800102145,0.10134819,First phase 1st script,Did not answer,6/7/2022,1582-10-14 12:53:53,Phone disconnected/ busy,6/9/2022,1582-10-14 16:18:30,Complete,6/12/2022,1582-10-14 10:59:25,Yes,6 to 49,Other senior manager (HR/CFO),Retail or Wholesale or Services of Motor Vehicles,,Menia,,,Urban,2004,No,No,No,No,,Yes,10,,0,7,3,0,Male,University, 26% to 50%,6,2017,140,,,15,,,No,,No,,No,40,No,No,digital tasks are outsourced,,,Yes,Important,2,1,,DK,,,"100,000  to less than  200,000  EGP",,,DK,,,"0 to less than 100,000 EGP",,,40000,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,400000,,,,,,21 to 100,DK,DK,,,"0 to less than 50,000 EGP",,,No,No
290,Egypt,102201,81800102201,2.0217957,First phase 1st script,Complete,5/29/2022,1582-10-14 13:45:47,,,,,,,Yes,Less than 6,Owner,"Wood Products, Furniture, Paper & Publishing",,Cairo,,,Urban,2005,No,No,No,No,,No,2,,0,1,0,1,Male,Secondary Technical/ (general or Azhar),25% or less,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,10000,,,,,,1 to 5,DK,DK,,,Don't know,,,No,No
291,Egypt,102210,81800102210,2.0217957,First phase 1st script,Complete,5/30/2022,1582-10-14 15:51:48,,,,,,,No,Less than 6,Owner,Textile & Garments,,Gharbia,,,Urban,1989,No,No,No,No,,No,1,No,,,,,Male,Intermediate Institute/ Higher Institute,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,30000,,,,,,6 to 20,30,0,,,,,,No,No
292,Egypt,102235,81800102235,2.0217957,First phase 1st script,Complete,5/30/2022,1582-10-14 15:11:41,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Giza,,,Urban,1998,Yes,No,Yes,No,,,4,,0,0,0,1,Male,University, 26% to 50%,2,2022,DK,,,DK,DK,DK,No,,No,,No,75,No,No,No,DK,2020,No,,5,15,15,2000000,,,,,,1600000,,,,,,1000000,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"1,000,000  to less than  5,000,000 EGP",,,6 to 20,30,DK,,,"50,000 to less than100,000 EGP",,,No,No
293,Egypt,102241,81800102241,0.10134819,First phase 1st script,Incomplete and call returned,6/7/2022,1582-10-14 09:55:39,Complete,6/8/2022,1582-10-14 10:23:03,,,,Yes,6 to 49,Owner,Other Manufacturing or services (specify),Utilities,Cairo,,,Urban,2000,No,Yes,No,No,,,11,,2,0,8,1,Male,University,51% to 75%,1,2022,250,,,DK,,,No,,No,,No,20,No,No,No,,,No,,6,4,,DK,,,"0 to less than 100,000 EGP",,,17000,,,,,,18000,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,5000,,,,,,21 to 100,DK,DK,,,"0 to less than 50,000 EGP",,,No,No
294,Egypt,102247,81800102247,2.0217957,First phase 1st script,Complete,5/29/2022,1582-10-14 15:39:18,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Giza,,,Urban,2020,No,No,No,No,,No,2,,0,0,0,1,Male,Secondary Technical/ (general or Azhar),25% or less,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"100,000  to less than  200,000  EGP",,,DK,,,Don't know,,,,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,100000,,,,,,1 to 5,20,0,,,,,,No,No
295,Egypt,102254,81800102254,0.10134819,First phase 1st script,Complete,6/9/2022,1582-10-14 13:02:56,,,,,,,No,Less than 6,General Manager,Retail or Wholesale or Services of Motor Vehicles,,Cairo,,,Urban,2004,No,No,No,No,,No,2,,0,0,0,2,Male,Intermediate Institute/ Higher Institute,51% to 75%,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"100,000  to less than  200,000  EGP",,,1 to 5,80,Refused,,,Refuse,,,No,No
296,Egypt,102255,81800102255,0.10134819,First phase 1st script,Complete,6/6/2022,1582-10-14 17:42:54,,,,,,,Yes,Less than 6,Owner,Other Manufacturing or services (specify),Utilities,Giza,,,Rural,2016,No,No,No,No,,Yes,1,No,,,,,Male,Less than primary,25% or less,DK,2016,300,,,DK,,,No,,No,,Yes,0,Yes,No,No,,,Yes,Very important,0,0,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,1000,,,,,,1 to 5,DK,0,,,,,,No,No
297,Egypt,102281,81800102281,0.051613506,First phase 1st script,Complete,6/13/2022,1582-10-14 15:50:13,,,,,,,Yes,6 to 49,Owner,Construction or utilities,,Cairo,,,Urban,2019,No,No,No,No,,Yes,10,,1,2,0,4,Male,Secondary Technical/ (general or Azhar),25% or less,8,2019,480,,,2,,,No,,No,,No,20,No,No,"Yes, one person",,,No,,5,0,,DK,,,"200,000  to less than 1,000,000  EGP",,,DK,,,"1,000,000  to less than  5,000,000 EGP",,,500000,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,250000,,,,,,101 or more,80,480000,,,,,,No,No
298,Egypt,102307,81800102307,1.0296382,First phase 1st script,Complete,5/30/2022,1582-10-14 10:31:14,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,, Alex,,,Urban,2008,No,No,No,No,,Yes,4,,0,3,0,1,Male,Secondary Technical/ (general or Azhar),more than 75%,DK,2021,DK,,,60,,,No,,No,,Yes,50,No,Yes,No,,,Yes,Important,1,0,,DK,,,"200,000  to less than 1,000,000  EGP",,,DK,,,"100,000  to less than  200,000  EGP",,,DK,,,"200,000  to less than 1,000,000  EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"200,000  to less than 1,000,000  EGP",,,6 to 20,40,DK,,,"100,000 to less than150,000 EGP",,,No,No
299,Egypt,102326,81800102326,1.0296382,First phase 1st script,Complete,5/29/2022,1582-10-14 17:58:16,,,,,,,No,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Cairo,,,Urban,2021,No,No,No,No,,No,1,No,,,,,Male,Primary/ Preparatory,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,,,,,,,,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,6 to 20,0,0,,,,,,No,No
300,Egypt,102358,81800102358,0.20853911,First phase 1st script,Did not answer,6/20/2022,1582-10-14 10:28:29,Did not answer,6/26/2022,1582-10-14 11:22:15,Complete,6/28/2022,1582-10-14 16:17:10,Yes,Less than 6,Owner,Other Manufacturing or services (specify),Utilities,Cairo,,,Urban,2020,No,No,Yes,Yes,No,,3,,0,1,0,1,Male,Secondary Technical/ (general or Azhar),25% or less,1,2020,140,,,1,1,2020,No,,No,,Yes,0,No,No,No,,,Yes,Important,2,0,30,DK,,,"0 to less than 100,000 EGP",,,100000,,,,,,,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,21 to 100,80,DK,,,"50,000 to less than100,000 EGP",,,No,No
301,Egypt,102365,81800102365,2.0217957,First phase 1st script,Complete,5/29/2022,1582-10-14 05:21:09,,,,,,,Yes,Less than 6,Owner,Industry of mechanics or electronics or Vehicles,,Cairo,,,Urban,2020,Yes,No,No,No,,,1,No,,,,,Male,University,more than 75%,DK,2020,140,,,35,,,No,,No,,Yes,0,No,No,No,DK,2021,No,,1,0,,DK,,,Don't know,,,DK,,,Don't know,,,,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,1 to 5,DK,0,,,,,,No,No
302,Egypt,102397,81800102397,2.0217957,First phase 1st script,Complete,5/30/2022,1582-10-14 14:44:02,,,,,,,No,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Giza,,,Urban,2019,No,No,No,No,,No,1,No,,,,,Male,Secondary Technical/ (general or Azhar),25% or less,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,7000,,,,,,1 to 5,0,0,,,,,,No,No
303,Egypt,102405,81800102405,2.0217957,First phase 1st script,Complete,5/29/2022,1582-10-14 15:45:00,,,,,,,Yes,6 to 49,General Manager,Retail or Wholesale or Services of Motor Vehicles,,Gharbia,,,Urban,2004,Yes,No,Yes,Yes,Yes,,20,,17,0,10,1,Male,University,51% to 75%,5,2004,500,,,50,6,2020,No,,Yes,80,Yes,20,Yes,Yes,"Yes, one person",6,2013,Yes,Very important,1,1,0,Refused,,,Don't know,,,Refused,,,Refuse,,,Refused,,,Refuse,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,Refused,,,Refuse,,,101 or more,100,100000,,,,,,No,Yes
304,Egypt,102419,81800102419,0.10134819,First phase 1st script,Did not answer,6/20/2022,1582-10-14 12:17:32,Did not answer,6/26/2022,1582-10-14 11:14:57,Complete,6/28/2022,1582-10-14 11:39:21,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Cairo,,,Urban,2020,No,No,No,No,,Yes,2,,0,0,0,1,Male,Primary/ Preparatory,more than 75%,DK,2020,100,,,DK,,,No,,No,,No,0,Yes,Yes,No,,,Yes,Important,90,1,,DK,,,"0 to less than 100,000 EGP",,,30000,,,,,,,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,40000,,,,,,101 or more,75,30000,,,,,,Yes,No
305,Egypt,102441,81800102441,0.10134819,First phase 1st script,Incomplete and call returned,6/6/2022,1582-10-14 15:39:37,Complete,6/8/2022,1582-10-14 11:32:09,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Behera,,,Urban,1992,No,No,No,Yes,No,,4,,0,0,0,1,Male,University,25% or less,DK,DK,150,,,DK,9,2021,Yes,80,No,,Yes,DK,No,No,No,,,Yes,Important,7,7,7,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,21 to 100,DK,DK,,,"0 to less than 50,000 EGP",,,No,No
306,Egypt,102447,81800102447,0.10134819,First phase 1st script,Incomplete and call returned,6/6/2022,1582-10-14 13:26:41,Incomplete and call returned,6/7/2022,1582-10-14 10:08:22,Complete,6/8/2022,1582-10-14 12:20:04,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Cairo,,,Urban,1986,No,No,No,Yes,No,,2,,0,0,0,1,Male,Intermediate Institute/ Higher Institute,25% or less,DK,2021,300,,,DK,DK,2021,No,,Yes,80,Yes,0,No,No,No,,,Yes,Important,5,0,0,Refused,,,Refuse,,,Refused,,,Refuse,,,Refused,,,Refuse,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,9000000,,,,,,21 to 100,40,12000,,,,,,No,Yes
307,Egypt,102455,81800102455,1.0296382,First phase 1st script,Complete,5/30/2022,1582-10-14 15:03:47,,,,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Giza,,,Rural,1995,No,No,No,No,,No,2,,0,0,0,2,Male,University, 26% to 50%,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Don't know,,,DK,,,"0 to less than 100,000 EGP",,,Refused,,,Refuse,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,none,,0,,,,,,No,No
308,Egypt,102456,81800102456,0.10134819,First phase 1st script,Complete,6/7/2022,1582-10-14 14:41:46,,,,,,,Yes,6 to 49,Other senior manager (HR/CFO),Retail or Wholesale or Services of Motor Vehicles,,Giza,,,Urban,2019,No,No,No,No,,No,6,,0,0,0,1,Male,Secondary Technical/ (general or Azhar), 26% to 50%,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,,,NA,,NA,,"private domestic individuals, companies or organizations",,100,0,0,0,100000,,,,,,101 or more,0,DK,,,"50,000 to less than100,000 EGP",,,No,NA
309,Egypt,102457,81800102457,2.0217957,First phase 1st script,Complete,5/29/2022,1582-10-14 14:50:58,,,,,,,Yes,Less than 6,Owner,Textile & Garments,,Cairo,,,Urban,2002,No,No,No,No,,No,1,No,,,,,Male,University,more than 75%,,,,,,,,,,,,,,,,,,,,,,,,,109500,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,100000,,,,,,6 to 20,25,0,,,,,,No,No
310,Egypt,102470,81800102470,4.160148,First phase 1st script,Complete,5/30/2022,1582-10-14 10:16:40,,,,,,,Yes,Less than 6,Owner,Other Manufacturing or services (specify),Dry Clean,Sharkia,,,Urban,2010,No,No,No,No,,No,3,,0,2,0,1,Male,Secondary Technical/ (general or Azhar),25% or less,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,80000,,,,,,6 to 20,50,DK,,,"0 to less than 50,000 EGP",,,No,No
311,Egypt,102485,81800102485,0.20853911,First phase 1st script,Incomplete and call returned,6/7/2022,1582-10-14 12:54:48,Did not answer,6/9/2022,1582-10-14 12:32:42,Complete,6/11/2022,1582-10-14 05:11:03,Yes,Less than 6,Owner,Other Manufacturing or services (specify),Dry Clean,Port-said,,,Urban,2005,No,No,Yes,No,,,2,,0,0,0,0,Male,University,more than 75%,DK,DK,140,,,DK,DK,2015,No,,Yes,30,Yes,0,No,Yes,"Yes, one person",,,Yes,Very important,1,0,29,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,900000,,,,,,21 to 100,0,70000,,,,,,No,No
312,Egypt,102507,81800102507,0.051613506,First phase 1st script,Incomplete and call returned,6/20/2022,1582-10-14 16:05:10,Incomplete and call returned,6/26/2022,1582-10-14 13:42:59,Complete,6/27/2022,1582-10-14 11:47:09,Yes,Less than 6,Other senior manager (HR/CFO),"Agriculture, fishing or mining",,Cairo,,,Urban,DK,No,No,No,No,,Yes,2,,0,0,0,1,Male,I don't know,25% or less,DK,DK,DK,,,DK,,,No,,No,,No,DK,No,No,No,,,No,,0,3,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"0 to less than 100,000 EGP",,,21 to 100,25,DK,,,"0 to less than 50,000 EGP",,,No,No
313,Egypt,102520,81800102520,2.0217957,First phase 1st script,Incomplete and call returned,5/24/2022,1582-10-14 15:40:57,Complete,5/29/2022,1582-10-14 16:29:19,,,,Yes,Less than 6,Owner,Industry of mechanics or electronics or Vehicles,,Giza,,,Urban,2003,No,No,No,No,,No,3,,0,2,0,1,Male,Primary/ Preparatory,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,25000,,,,,,30000,,,,,,35000,,,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,40000,,,,,,6 to 20,0,18000,,,,,,Yes,No
314,Egypt,102531,81800102531,0.10134819,First phase 1st script,Incomplete and call returned,6/7/2022,1582-10-14 12:19:53,Complete,6/11/2022,1582-10-14 17:12:08,,,,Yes,Less than 6,Owner,Retail or Wholesale or Services of Motor Vehicles,,Beni-Suef,,,Urban,1997,No,No,No,No,,No,3,,0,0,1,2,Male,Secondary Technical/ (general or Azhar),25% or less,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,NA,,NA,,"private domestic individuals, companies or organizations",,100,0,0,0,DK,,,"100,000  to less than  200,000  EGP",,,6 to 20,DK,8400,,,,,,No,No
315,Egypt,102547,81800102547,0.10134819,First phase 1st script,Incomplete and call returned,6/7/2022,1582-10-14 17:16:30,Complete,6/8/2022,1582-10-14 15:02:20,,,,Yes,Less than 6,Owner,Textile & Garments,,Giza,,,Urban,2000,No,No,No,No,,No,2,,0,0,0,2,Male,Less than primary, 26% to 50%,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 100,000 EGP",,,DK,,,"0 to less than 100,000 EGP",,,DK,,,Don't know,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,2500,,,,,,6 to 20,100,0,,,,,,No,No
